nodenumber;    x-coordinate;    y-coordinate;    z-coordinate;skin-friction-coef
3470; 3.000000119E-01;-2.630562894E-02;-3.363024816E-02; 2.934745848E-01
10527; 3.000000119E-01;-2.630562894E-02; 3.259310871E-02; 2.927289009E-01
3581; 3.000000119E-01;-2.630562894E-02;-3.257893026E-02; 2.927184701E-01
10415; 3.000000119E-01;-2.630562894E-02; 3.154209256E-02; 2.918805480E-01
10190; 3.000000119E-01;-2.630562894E-02; 2.944005653E-02; 2.914204895E-01
3804; 3.000000119E-01;-2.630562894E-02;-3.047631308E-02; 2.910574675E-01
10077; 3.000000119E-01;-2.630562894E-02; 2.838902734E-02; 2.910254300E-01
3917; 3.000000119E-01;-2.630562894E-02;-2.942501009E-02; 2.910163999E-01
9967; 3.000000119E-01;-2.630562894E-02; 2.733799629E-02; 2.904534340E-01
4142; 3.000000119E-01;-2.630562894E-02;-2.732241899E-02; 2.897008657E-01
9742; 3.000000119E-01;-2.630562894E-02; 2.523591742E-02; 2.896979749E-01
4255; 3.000000119E-01;-2.630562894E-02;-2.627113461E-02; 2.893807888E-01
9631; 3.000000119E-01;-2.630562894E-02; 2.418486960E-02; 2.893120050E-01
9520; 3.000000119E-01;-2.630562894E-02; 2.313381806E-02; 2.888396680E-01
4478; 3.000000119E-01;-2.630562894E-02;-2.416857332E-02; 2.884739041E-01
9404; 3.000000119E-01;-2.630562894E-02; 2.208276093E-02; 2.881052196E-01
4924; 3.000000119E-01;-2.630562894E-02;-1.996351406E-02; 2.877197564E-01
9183; 3.000000119E-01;-2.630562894E-02; 1.998063363E-02; 2.875159979E-01
4816; 3.000000119E-01;-2.630562894E-02;-2.101477049E-02; 2.871873975E-01
9071; 3.000000119E-01;-2.630562894E-02; 1.892956346E-02; 2.868227661E-01
8733; 3.000000119E-01;-2.630562894E-02; 1.577631943E-02; 2.865458727E-01
5150; 3.000000119E-01;-2.630562894E-02;-1.786101237E-02; 2.861217856E-01
5374; 3.000000119E-01;-2.630562894E-02;-1.575853303E-02; 2.858127952E-01
5709; 3.000000119E-01;-2.630562894E-02;-1.260484755E-02; 2.855957448E-01
5262; 3.000000119E-01;-2.630562894E-02;-1.680977084E-02; 2.855808437E-01
5824; 3.000000119E-01;-2.630562894E-02;-1.155362930E-02; 2.849533558E-01
6046; 3.000000119E-01;-2.630562894E-02;-9.451207705E-03; 2.845959067E-01
7839; 3.000000119E-01;-2.630562894E-02; 7.367458194E-03; 2.845635414E-01
6717; 3.000000119E-01;-2.630562894E-02;-3.144060727E-03; 2.840214074E-01
7055; 3.000000119E-01;-2.630562894E-02; 9.446514014E-06; 2.838088274E-01
6382; 3.000000119E-01;-2.630562894E-02;-6.297612097E-03; 2.835809588E-01
11416; 3.000000119E-01;-2.630562708E-02; 4.100103304E-02; 2.980904877E-01
11087; 3.000000119E-01;-2.630562708E-02; 3.784809634E-02; 2.955296636E-01
10751; 3.000000119E-01;-2.630562708E-02; 3.469511867E-02; 2.936179042E-01
3358; 3.000000119E-01;-2.630562708E-02;-3.468157351E-02; 2.934271693E-01
10636; 3.000000119E-01;-2.630562708E-02; 3.364411741E-02; 2.933753729E-01
10302; 3.000000119E-01;-2.630562708E-02; 3.049107641E-02; 2.916454971E-01
3696; 3.000000119E-01;-2.630562708E-02;-3.152761981E-02; 2.913621068E-01
4032; 3.000000119E-01;-2.630562708E-02;-2.837371267E-02; 2.902598977E-01
9853; 3.000000119E-01;-2.630562708E-02; 2.628695779E-02; 2.899422646E-01
4367; 3.000000119E-01;-2.630562708E-02;-2.521985024E-02; 2.889859378E-01
4589; 3.000000119E-01;-2.630562708E-02;-2.311730199E-02; 2.879044712E-01
9292; 3.000000119E-01;-2.630562708E-02; 2.103170007E-02; 2.877500355E-01
5039; 3.000000119E-01;-2.630562708E-02;-1.891225949E-02; 2.874469459E-01
4701; 3.000000119E-01;-2.630562708E-02;-2.206603438E-02; 2.873228788E-01
8847; 3.000000119E-01;-2.630562708E-02; 1.682740636E-02; 2.866919339E-01
8956; 3.000000119E-01;-2.630562708E-02; 1.787848771E-02; 2.865034342E-01
8399; 3.000000119E-01;-2.630562708E-02; 1.262303349E-02; 2.859965861E-01
8510; 3.000000119E-01;-2.630562708E-02; 1.367413346E-02; 2.859259546E-01
8622; 3.000000119E-01;-2.630562708E-02; 1.472522970E-02; 2.858924270E-01
5488; 3.000000119E-01;-2.630562708E-02;-1.470729895E-02; 2.858493924E-01
5599; 3.000000119E-01;-2.630562708E-02;-1.365607046E-02; 2.858483195E-01
8288; 3.000000119E-01;-2.630562708E-02; 1.157192793E-02; 2.852309346E-01
8061; 3.000000119E-01;-2.630562708E-02; 9.469702840E-03; 2.848734260E-01
8173; 3.000000119E-01;-2.630562708E-02; 1.052081771E-02; 2.848469913E-01
7949; 3.000000119E-01;-2.630562708E-02; 8.418583311E-03; 2.847197652E-01
